Postcode,average_energy_efficiency_rating
KY12 0NJ,73.41666666666667
KY12 0NL,72.5
KY12 0NN,70.0
KY12 0NP,65.5
KY12 0NR,57.0
KY12 0NS,61.785714285714285
KY12 0NT,63.77777777777778
KY12 0NU,61.333333333333336
KY12 0NW,75.0
KY12 0NX,67.0
KY12 0NY,61.0
KY12 0NZ,63.875
KY12 0PB,66.04545454545455
KY12 0PD,68.5
KY12 0PF,50.53846153846154
KY12 0PH,45.666666666666664
KY12 0PJ,54.0
KY12 0PL,65.66666666666667
KY12 0PP,65.54761904761905
KY12 0PR,65.18518518518519
KY12 0PS,69.0
KY12 0PT,69.41666666666667
KY12 0PU,64.6
KY12 0PW,61.46666666666667
KY12 0PZ,73.7
KY12 0QB,84.33333333333333
KY12 0QH,60.63636363636363
KY12 0QJ,62.95454545454545
KY12 0QL,69.8
KY12 0QR,68.8125
KY12 0QS,64.62068965517241
KY12 0QT,63.885714285714286
KY12 0QW,66.61111111111111
KY12 0QX,58.0
KY12 0QY,66.28571428571429
KY12 0QZ,61.53333333333333
KY12 0RA,55.208333333333336
KY12 0RB,59.5
KY12 0RD,72.55555555555556
KY12 0RE,62.666666666666664
KY12 0RG,67.6
KY12 0RH,70.07692307692308
KY12 0RJ,71.57142857142857
KY12 0RL,70.94117647058823
KY12 0RN,67.375
KY12 0RP,71.66666666666667
KY12 0RU,39.857142857142854
KY12 0RW,69.70588235294117
KY12 0RY,61.5
KY12 0RZ,54.857142857142854
KY12 0SD,2.0
KY12 0SF,50.25
KY12 0SG,61.0
KY12 0SP,59.666666666666664
KY12 0SQ,56.6
KY12 0SR,68.76923076923077
KY12 0SS,67.33333333333333
KY12 0SW,49.0
KY12 0SY,21.0
KY12 0SZ,73.0
KY12 0TA,40.0
KY12 0TD,63.75
KY12 0TE,38.0
KY12 0TH,58.46666666666667
KY12 0TJ,68.32
KY12 0TL,66.11111111111111
KY12 0TP,63.5
KY12 0TQ,58.0
KY12 0TR,34.0
KY12 0TS,48.75
KY12 0TT,68.0
KY12 0TU,43.333333333333336
KY12 0TW,64.4
KY12 0TX,48.5
KY12 0TZ,1.0
KY12 0UB,39.0
KY12 0UE,62.61538461538461
KY12 0UH,61.625
KY12 0UJ,47.0
KY12 0UN,72.625
KY12 0UP,76.5
KY12 0UQ,71.0
KY12 0UR,72.73684210526316
KY12 0US,77.5
KY12 0UT,71.33333333333333
KY12 0UU,67.5
KY12 0UW,78.33333333333333
KY12 0UX,70.13333333333334
KY12 0UY,79.75
KY12 0WN,75.77777777777777
KY12 0WP,70.0
KY12 0WQ,53.0
KY12 0XA,65.16666666666667
KY12 0XB,70.53333333333333
KY12 0XD,63.2
KY12 0XE,65.91666666666667
KY12 0XF,65.625
KY12 0XG,66.2
KY12 0XH,66.91304347826087
KY12 0XJ,64.81818181818181
KY12 0XL,69.62222222222222
KY12 0XN,70.71428571428571
KY12 0XR,68.77777777777777
KY12 0XT,68.0
KY12 0XU,69.0
KY12 0XW,72.05882352941177
KY12 0XY,71.0
KY12 0XZ,69.39393939393939
KY12 0YU,82.57142857142857
KY12 0YW,77.52941176470588
KY12 0YX,83.1923076923077
KY12 7AE,69.0
KY12 7AG,69.33333333333333
KY12 7AJ,50.0
KY12 7AN,63.6
KY12 7AR,64.0
KY12 7AW,55.0
KY12 7AX,68.5
KY12 7AY,26.0
KY12 7BA,68.0
KY12 7DG,70.33333333333333
KY12 7DH,67.0
KY12 7DJ,44.0
KY12 7DL,65.83333333333333
KY12 7DN,75.0
KY12 7DP,71.0
KY12 7DR,72.0
KY12 7DS,64.76923076923077
KY12 7DT,72.0
KY12 7DU,59.92307692307692
KY12 7DW,89.0
KY12 7DX,76.4
KY12 7DZ,54.75
KY12 7EB,56.0
KY12 7ED,64.25
KY12 7EE,59.54545454545455
KY12 7EF,58.0
KY12 7ER,60.2
KY12 7ET,77.14814814814815
KY12 7EW,71.75
KY12 7EY,74.02857142857142
KY12 7HA,96.0
KY12 7HP,65.82352941176471
KY12 7HU,54.166666666666664
KY12 7HX,51.63636363636363
KY12 7HY,64.55555555555556
KY12 7HZ,59.0
KY12 7JB,66.8
KY12 7JD,39.6
KY12 7JG,69.07692307692308
KY12 7LP,59.57142857142857
KY12 7LR,49.0
KY12 7LX,70.5
KY12 7LY,69.10526315789474
KY12 7LZ,69.4
KY12 7NA,62.0
KY12 7NB,58.0
KY12 7NH,59.8
KY12 7NR,56.588235294117645
KY12 7NS,69.125
KY12 7NT,62.666666666666664
KY12 7NU,62.75
KY12 7NW,40.25
KY12 7PD,63.0
KY12 7PE,68.44444444444444
KY12 7PF,75.21951219512195
KY12 7PG,54.2
KY12 7PH,59.05
KY12 7PL,61.77777777777778
KY12 7PN,66.0
KY12 7PP,63.7037037037037
KY12 7PQ,68.3
KY12 7PS,65.08333333333333
KY12 7PT,59.0
KY12 7PU,70.14285714285714
KY12 7PY,71.5
KY12 7QE,69.66666666666667
KY12 7QF,63.5
KY12 7QG,67.75
KY12 7QH,64.66666666666667
KY12 7QJ,56.5
KY12 7QL,53.666666666666664
KY12 7QN,52.875
KY12 7QP,53.81818181818182
KY12 7QQ,70.54545454545455
KY12 7QS,63.44
KY12 7QT,64.33333333333333
KY12 7QW,57.166666666666664
KY12 7QZ,53.22222222222222
KY12 7RE,53.5
KY12 7RF,70.85
KY12 7RG,60.666666666666664
KY12 7RH,61.77777777777778
KY12 7RJ,60.0
KY12 7RL,64.14285714285714
KY12 7RN,62.142857142857146
KY12 7RP,60.72727272727273
KY12 7RR,56.666666666666664
KY12 7RS,61.333333333333336
KY12 7RT,68.04761904761905
KY12 7RU,64.0
KY12 7RW,60.0
KY12 7RX,64.42857142857143
KY12 7RZ,67.66666666666667
KY12 7SA,66.07692307692308
KY12 7SE,77.5
KY12 7SF,77.0
KY12 7SP,69.5
KY12 7SQ,72.0
KY12 7SR,68.0
KY12 7SS,52.5
KY12 7ST,64.4
KY12 7SU,66.0
KY12 7SW,77.0
KY12 7SX,64.625
KY12 7SY,60.44444444444444
KY12 7SZ,61.0
KY12 7TA,67.5
KY12 7TB,65.7
KY12 7TD,64.71428571428571
KY12 7TE,61.714285714285715
KY12 7TF,55.0
KY12 7TG,71.5
KY12 7TJ,78.0
KY12 7TL,67.34782608695652
KY12 7TP,63.0
KY12 7TQ,68.2
KY12 7TR,66.5
KY12 7TS,65.16666666666667
KY12 7TU,58.0
KY12 7TX,58.666666666666664
KY12 7TZ,67.33333333333333
KY12 7UA,56.9
KY12 7UB,57.0
KY12 7UD,57.25
KY12 7UE,65.0
KY12 7UF,40.0
KY12 7UG,56.0
KY12 7UH,68.0
KY12 7UJ,56.714285714285715
KY12 7UL,51.666666666666664
KY12 7UN,51.666666666666664
KY12 7UP,61.333333333333336
KY12 7UQ,47.0
KY12 7UR,63.92857142857143
KY12 7UT,56.888888888888886
KY12 7UU,55.36363636363637
KY12 7XA,70.0
KY12 7XB,41.0
KY12 7XD,61.5
KY12 7XE,64.0
KY12 7XF,69.33333333333333
KY12 7XG,68.14285714285714
KY12 7XH,70.66666666666667
KY12 7XJ,69.71428571428571
KY12 7XL,66.66666666666667
KY12 7XN,70.66666666666667
KY12 7XP,71.76470588235294
KY12 7XQ,66.0
KY12 7XR,66.72727272727273
KY12 7XS,73.0
KY12 7XT,63.666666666666664
KY12 7XU,67.11111111111111
KY12 7XW,64.85714285714286
KY12 7XY,70.3
KY12 7XZ,69.88888888888889
KY12 7YB,69.4
KY12 7YD,71.26666666666667
KY12 7YE,71.33333333333333
KY12 7YF,73.5
KY12 7YG,74.125
KY12 7YH,70.5
KY12 7YL,88.0
KY12 7YN,75.41176470588235
KY12 8AA,65.46153846153847
KY12 8AB,61.888888888888886
KY12 8AD,65.26666666666667
KY12 8AE,63.7
KY12 8AF,58.526315789473685
KY12 8AG,60.833333333333336
KY12 8AH,62.111111111111114
KY12 8AL,69.78571428571429
KY12 8AN,67.6
KY12 8AQ,68.875
KY12 8AR,54.8
KY12 8AS,64.55555555555556
KY12 8AT,56.42857142857143
KY12 8AU,68.13888888888889
KY12 8AW,80.36619718309859
KY12 8AX,73.26666666666667
KY12 8AY,66.63636363636364
KY12 8AZ,76.25
KY12 8BB,75.8
KY12 8BD,75.16666666666667
KY12 8BF,66.4
KY12 8BG,70.34146341463415
KY12 8BH,66.43333333333334
KY12 8BP,83.75
KY12 8BT,78.4
KY12 8BU,83.42424242424242
KY12 8BX,83.375
KY12 8BY,85.0
KY12 8BZ,87.64285714285714
KY12 8DA,62.0
KY12 8DB,76.5
KY12 8DD,82.0
KY12 8DE,90.5
KY12 8DF,50.333333333333336
KY12 8DG,60.61904761904762
KY12 8DH,79.5
KY12 8DL,70.3125
KY12 8DN,60.5
KY12 8DP,56.4
KY12 8DQ,63.09090909090909
KY12 8DR,60.5
KY12 8DT,16.0
KY12 8DU,93.0
KY12 8DW,64.23529411764706
KY12 8DX,67.14285714285714
KY12 8DY,64.30434782608695
KY12 8DZ,61.72727272727273
KY12 8EA,64.86666666666666
KY12 8EB,65.47619047619048
KY12 8ED,58.4375
KY12 8EF,64.0909090909091
KY12 8EH,71.83783783783784
KY12 8EJ,76.5
KY12 8EL,62.0
KY12 8EN,7.0
KY12 8EP,67.0
KY12 8EQ,72.0
KY12 8ER,62.0
KY12 8ET,24.0
KY12 8EU,79.8
KY12 8EW,56.0
KY12 8EY,48.0
KY12 8EZ,48.25
KY12 8FA,70.15384615384616
KY12 8FG,69.0909090909091
KY12 8FH,77.66666666666667
KY12 8FJ,76.66666666666667
KY12 8FN,70.4
KY12 8FQ,71.33333333333333
KY12 8HA,35.333333333333336
KY12 8HB,53.333333333333336
KY12 8HE,53.0
KY12 8HF,72.375
KY12 8HG,73.9375
KY12 8HH,32.0
KY12 8HJ,53.0
KY12 8HL,66.0
KY12 8HN,64.28571428571429
KY12 8HQ,78.5
KY12 8HR,60.0
KY12 8HS,59.5
KY12 8HT,49.8
KY12 8HU,71.0
KY12 8HW,69.0
KY12 8HX,56.166666666666664
KY12 8HY,48.0
KY12 8HZ,66.94736842105263
KY12 8JA,66.0
KY12 8JB,35.0
KY12 8JD,68.0
KY12 8JE,49.5
KY12 8JF,56.666666666666664
KY12 8JG,57.69230769230769
KY12 8JH,59.9
KY12 8JJ,50.0
KY12 8JL,65.7
KY12 8JN,51.5
KY12 8JP,66.25
KY12 8JT,56.5
KY12 8JU,68.11111111111111
KY12 8JW,55.57142857142857
KY12 8JY,61.333333333333336
KY12 8JZ,53.6
KY12 8LB,74.21052631578948
KY12 8LD,50.5
KY12 8LE,71.125
KY12 8LF,37.0
KY12 8LG,49.0
KY12 8LJ,70.7
KY12 8LL,69.66666666666667
KY12 8LP,55.75
KY12 8LQ,53.4
KY12 8LR,63.0
KY12 8LS,83.6842105263158
KY12 8LT,61.42857142857143
KY12 8LU,60.75
KY12 8LW,64.5
KY12 8LX,60.0
KY12 8LY,67.25
KY12 8LZ,58.666666666666664
KY12 8NE,74.5
KY12 8NF,75.28571428571429
KY12 8NJ,61.16129032258065
KY12 8NL,34.0
KY12 8NN,55.666666666666664
KY12 8NP,56.0
KY12 8NQ,70.0
KY12 8NR,62.0
KY12 8NS,62.0
KY12 8NT,64.45454545454545
KY12 8NU,63.65
KY12 8NW,65.33333333333333
KY12 8NX,59.44444444444444
KY12 8NY,69.25
KY12 8NZ,60.3125
KY12 8PB,59.0
KY12 8PD,59.75
KY12 8PF,65.5
KY12 8PH,61.111111111111114
KY12 8PJ,63.75
KY12 8PL,68.0
KY12 8PN,66.83333333333333
KY12 8PP,66.5
KY12 8PQ,49.5
KY12 8PR,57.142857142857146
KY12 8PS,55.0
KY12 8PT,69.0
KY12 8PW,58.0
KY12 8PX,61.333333333333336
KY12 8PY,51.666666666666664
KY12 8PZ,61.142857142857146
KY12 8QA,61.0
KY12 8QB,64.75
KY12 8QD,66.5
KY12 8QE,62.666666666666664
KY12 8QF,61.5
KY12 8QG,60.2
KY12 8QJ,40.333333333333336
KY12 8QL,52.0
KY12 8QN,56.0
KY12 8QP,65.0
KY12 8QQ,68.81818181818181
KY12 8QR,51.333333333333336
KY12 8QS,69.93939393939394
KY12 8QT,62.64705882352941
KY12 8QU,60.8421052631579
KY12 8QW,68.75
KY12 8QX,43.0
KY12 8QZ,58.875
KY12 8RB,69.75
KY12 8RD,66.63636363636364
KY12 8RE,71.57142857142857
KY12 8RF,67.0
KY12 8RG,65.0
KY12 8RH,56.0
KY12 8RJ,66.1
KY12 8RL,66.9047619047619
KY12 8RN,60.42857142857143
KY12 8RP,56.7
KY12 8RQ,10.0
KY12 8RR,70.0
KY12 8RS,67.5
KY12 8RT,65.7
KY12 8RU,72.41935483870968
KY12 8RW,52.4
KY12 8RX,67.11111111111111
KY12 8RY,66.0909090909091
KY12 8RZ,66.08510638297872
KY12 8SA,76.0
KY12 8SB,62.0
KY12 8SD,62.833333333333336
KY12 8SE,66.18181818181819
KY12 8SF,74.72727272727273
KY12 8SG,71.39024390243902
KY12 8SH,61.588235294117645
KY12 8SJ,65.57142857142857
KY12 8SL,62.142857142857146
KY12 8SN,73.8
KY12 8SP,72.0
KY12 8SQ,65.21428571428571
KY12 8SS,63.142857142857146
KY12 8ST,63.5
KY12 8SU,62.0
KY12 8SW,81.0
KY12 8SX,64.2
KY12 8SY,64.1875
KY12 8SZ,65.85714285714286
KY12 8TA,45.0
KY12 8TB,69.84615384615384
KY12 8TD,67.33333333333333
KY12 8TE,74.0
KY12 8TF,60.55
KY12 8TG,56.666666666666664
KY12 8TH,54.875
KY12 8TJ,65.14285714285714
KY12 8TP,67.26086956521739
KY12 8TQ,66.0
KY12 8TR,56.5
KY12 8TS,66.07692307692308
KY12 8TT,63.75
KY12 8TU,65.33333333333333
KY12 8TX,68.5
KY12 8TZ,64.5
KY12 8UA,65.13793103448276
KY12 8UB,65.94444444444444
KY12 8UD,66.88888888888889
KY12 8UE,66.625
KY12 8UF,66.46666666666667
KY12 8UG,64.0
KY12 8UH,65.86666666666666
KY12 8UJ,70.66666666666667
KY12 8UL,65.15
KY12 8UN,67.0
KY12 8UP,70.6
KY12 8UQ,66.33333333333333
KY12 8UR,69.5
KY12 8UT,69.25
KY12 8UU,65.46666666666667
KY12 8UX,61.18181818181818
KY12 8UY,64.66666666666667
KY12 8UZ,68.0
KY12 8XA,61.833333333333336
KY12 8XB,69.33333333333333
KY12 8XD,63.25
KY12 8XE,62.07692307692308
KY12 8XF,68.0
KY12 8XG,66.36363636363636
KY12 8XH,65.08333333333333
KY12 8XJ,66.8125
KY12 8XL,55.8235294117647
KY12 8XN,67.23076923076923
KY12 8XP,65.33333333333333
KY12 8XQ,65.4375
KY12 8XR,68.33333333333333
KY12 8XS,62.0
KY12 8XT,63.84615384615385
KY12 8XU,63.142857142857146
KY12 8XW,65.5
KY12 8XX,62.714285714285715
KY12 8XY,56.2
KY12 8XZ,66.5
KY12 8YA,68.83333333333333
KY12 8YB,64.75
KY12 8YD,67.73913043478261
KY12 8YE,69.9090909090909
KY12 8YF,65.0
KY12 8YG,55.5
KY12 8YH,66.58333333333333
KY12 8YJ,66.0
KY12 8YL,70.42857142857143
KY12 8YN,65.28571428571429
KY12 8YP,66.28571428571429
KY12 8YR,70.5
KY12 8YS,68.4
KY12 8YT,68.25
KY12 8YU,73.0
KY12 8YW,68.63636363636364
KY12 8YY,68.0
KY12 8YZ,73.0
KY12 8ZS,74.0
KY12 9AA,79.80645161290323
KY12 9AB,81.5609756097561
KY12 9AD,78.0
KY12 9AE,81.72881355932203
KY12 9AF,80.57575757575758
KY12 9AG,81.34210526315789
KY12 9AH,72.3125
KY12 9AL,64.66666666666667
KY12 9AN,68.57142857142857
KY12 9AP,64.0
KY12 9AR,75.85185185185185
KY12 9AS,62.214285714285715
KY12 9AT,64.71428571428571
KY12 9AU,72.54545454545455
KY12 9AW,67.0
KY12 9AX,54.666666666666664
KY12 9AY,57.5
KY12 9AZ,66.0
KY12 9BA,64.14285714285714
KY12 9BD,36.5
KY12 9BE,64.26666666666667
KY12 9BF,81.0
KY12 9BG,63.666666666666664
KY12 9BH,68.6
KY12 9BJ,57.0
KY12 9BL,67.0
KY12 9BN,66.0
KY12 9BP,63.4
KY12 9BQ,67.0
KY12 9BS,72.16666666666667
KY12 9BT,66.1304347826087
KY12 9BU,62.92307692307692
KY12 9BW,63.75
KY12 9BX,64.25806451612904
KY12 9BY,70.0
KY12 9BZ,70.0
KY12 9DA,67.57142857142857
KY12 9DB,64.76
KY12 9DD,59.0
KY12 9DG,72.8
KY12 9DJ,68.6
KY12 9DL,74.84615384615384
KY12 9DN,69.28571428571429
KY12 9DP,72.46153846153847
KY12 9DQ,60.0
KY12 9DR,64.57142857142857
KY12 9DS,65.25
KY12 9DU,63.0
KY12 9DW,61.46666666666667
KY12 9DX,75.05128205128206
KY12 9DZ,68.5
KY12 9EA,50.0
KY12 9EB,66.0
KY12 9ED,75.5
KY12 9EE,63.0
KY12 9EF,66.0
KY12 9EG,54.8
KY12 9EH,65.25
KY12 9EJ,66.92307692307692
KY12 9EL,66.44642857142857
KY12 9EN,65.28125
KY12 9EP,63.275862068965516
KY12 9ER,65.0
KY12 9ES,65.41176470588235
KY12 9ET,65.14285714285714
KY12 9EU,62.42857142857143
KY12 9EW,62.1764705882353
KY12 9EX,67.32
KY12 9EY,64.88888888888889
KY12 9EZ,74.47368421052632
KY12 9FB,85.35416666666667
KY12 9FD,81.48837209302326
KY12 9FE,83.70967741935483
KY12 9FF,86.38181818181818
KY12 9FG,69.0
KY12 9FH,82.0909090909091
KY12 9FJ,82.66666666666667
KY12 9FL,86.02941176470588
KY12 9FN,84.525
KY12 9FP,83.37142857142857
KY12 9FQ,82.33333333333333
KY12 9FR,82.58823529411765
KY12 9FS,86.83333333333333
KY12 9FT,87.15384615384616
KY12 9FU,87.59574468085107
KY12 9FW,87.35135135135135
KY12 9FX,90.0
KY12 9FY,84.6969696969697
KY12 9FZ,82.66666666666667
KY12 9GA,77.0
KY12 9GB,85.22058823529412
KY12 9GD,71.0
KY12 9GF,85.4
KY12 9GJ,88.875
KY12 9GL,89.15789473684211
KY12 9GQ,71.56
KY12 9GW,71.0
KY12 9GZ,84.83333333333333
KY12 9HD,62.36363636363637
KY12 9HE,64.0
KY12 9HG,65.33333333333333
KY12 9HJ,65.18181818181819
KY12 9HL,60.25
KY12 9HN,44.0
KY12 9HP,41.0
KY12 9HQ,58.0
KY12 9HR,49.833333333333336
KY12 9HS,35.0
KY12 9HT,51.375
KY12 9HU,49.0
KY12 9HW,50.0
KY12 9HX,27.0
KY12 9HY,65.0
KY12 9HZ,70.25
KY12 9JB,81.0
KY12 9JD,44.0
KY12 9JE,71.33333333333333
KY12 9JF,61.333333333333336
KY12 9JG,61.0
KY12 9JH,73.25
KY12 9JJ,38.0
KY12 9JL,63.15
KY12 9JN,66.0
KY12 9JP,59.75
KY12 9JQ,56.2
KY12 9JR,75.0
KY12 9JS,56.67857142857143
KY12 9JT,62.5
KY12 9JU,60.63157894736842
KY12 9JW,58.36363636363637
KY12 9JX,64.66666666666667
KY12 9JY,75.69565217391305
KY12 9JZ,66.33333333333333
KY12 9LA,44.5
KY12 9LB,59.0
KY12 9LD,43.0
KY12 9LE,46.111111111111114
KY12 9LF,63.75
KY12 9LG,78.9375
KY12 9LH,40.0
KY12 9LJ,74.75
KY12 9LL,67.0
KY12 9LN,62.125
KY12 9LP,49.888888888888886
KY12 9LQ,83.48387096774194
KY12 9LR,52.0
KY12 9LT,64.0
KY12 9LU,61.25
KY12 9LW,37.0
KY12 9LX,67.75
KY12 9LY,70.0
KY12 9LZ,64.0
KY12 9NA,70.5
KY12 9NB,63.5
KY12 9ND,73.5
KY12 9NE,63.06666666666667
KY12 9NG,66.75
KY12 9NH,63.0
KY12 9NJ,60.0
KY12 9NL,58.5
KY12 9NN,65.0
KY12 9NQ,68.3076923076923
KY12 9NS,35.0
KY12 9NT,62.57142857142857
KY12 9NU,77.63636363636364
KY12 9NW,57.0
KY12 9NX,61.75
KY12 9NY,56.333333333333336
KY12 9NZ,63.61538461538461
KY12 9PA,70.0
KY12 9PB,62.5
KY12 9PD,61.666666666666664
KY12 9PE,67.78571428571429
KY12 9PF,68.63636363636364
KY12 9PG,70.5
KY12 9PH,67.36666666666666
KY12 9PJ,67.77272727272727
KY12 9PL,76.3
KY12 9PN,62.31578947368421
KY12 9PP,67.96
KY12 9PQ,69.0
KY12 9PR,65.0
KY12 9PS,65.57894736842105
KY12 9PT,65.27272727272727
KY12 9PU,67.36363636363636
KY12 9PW,65.14814814814815
KY12 9PX,58.0
KY12 9PY,42.25
KY12 9QA,77.0
KY12 9QD,68.95238095238095
KY12 9QE,67.5
KY12 9QF,66.6
KY12 9QG,68.23076923076923
KY12 9QH,64.16666666666667
KY12 9QJ,69.38461538461539
KY12 9QL,65.27272727272727
KY12 9QN,76.5
KY12 9QP,64.09756097560975
KY12 9QQ,65.0
KY12 9QR,72.0
KY12 9QS,66.125
KY12 9QT,65.95652173913044
KY12 9QU,63.24324324324324
KY12 9QW,66.64516129032258
KY12 9QX,67.28571428571429
KY12 9QY,71.8125
KY12 9QZ,70.0
KY12 9RA,72.2
KY12 9RB,86.57142857142857
KY12 9RG,62.857142857142854
KY12 9RH,65.29166666666667
KY12 9RJ,67.55555555555556
KY12 9RN,57.833333333333336
KY12 9RP,65.125
KY12 9RQ,65.66666666666667
KY12 9RR,64.0
KY12 9RS,58.0
KY12 9RT,58.17391304347826
KY12 9RU,87.0
KY12 9RW,59.0
KY12 9RX,62.5
KY12 9RY,61.333333333333336
KY12 9RZ,62.666666666666664
KY12 9SA,64.0
KY12 9SB,61.42857142857143
KY12 9SD,66.8
KY12 9SE,61.0
KY12 9SF,59.88235294117647
KY12 9SG,64.75
KY12 9SH,64.0
KY12 9SJ,66.12903225806451
KY12 9SL,63.44444444444444
KY12 9SN,65.0
KY12 9SP,62.205128205128204
KY12 9SQ,66.9090909090909
KY12 9SW,60.0
KY12 9TA,50.2
KY12 9TB,42.0
KY12 9TD,44.666666666666664
KY12 9TE,40.0
KY12 9TG,83.52
KY12 9TH,69.0
KY12 9TJ,67.4375
KY12 9TL,52.5
KY12 9TN,83.48484848484848
KY12 9TP,64.16666666666667
KY12 9TQ,70.11111111111111
KY12 9TR,62.833333333333336
KY12 9TS,62.0
KY12 9TT,55.25
KY12 9TU,23.0
KY12 9TW,84.77777777777777
KY12 9TX,71.0
KY12 9TY,71.0
KY12 9TZ,83.5
KY12 9UB,79.0
KY12 9UE,58.0
KY12 9UF,60.5
KY12 9UG,62.333333333333336
KY12 9UH,59.285714285714285
KY12 9UJ,58.0
KY12 9UL,64.58333333333333
KY12 9UN,61.0
KY12 9UP,61.5
KY12 9UQ,61.421052631578945
KY12 9UR,69.33333333333333
KY12 9US,69.0
KY12 9UT,52.0
KY12 9UU,72.66666666666667
KY12 9UW,68.5
KY12 9UX,71.5
KY12 9UY,75.0
KY12 9XA,58.285714285714285
KY12 9XB,61.333333333333336
KY12 9XD,60.25
KY12 9XE,64.22222222222223
KY12 9XF,65.83333333333333
KY12 9XG,65.21052631578948
KY12 9XH,61.77777777777778
KY12 9XJ,67.0
KY12 9XL,67.36
KY12 9XN,67.28571428571429
KY12 9XP,63.44444444444444
KY12 9XQ,63.26315789473684
KY12 9XR,62.0
KY12 9XS,69.77777777777777
KY12 9XW,66.33333333333333
KY12 9YA,68.625
KY12 9YB,71.2
KY12 9YD,64.18181818181819
KY12 9YE,70.5
KY12 9YF,67.36363636363636
KY12 9YG,68.23809523809524
KY12 9YH,71.33333333333333
KY12 9YJ,68.86363636363636
KY12 9YL,64.5
KY12 9YN,61.375
KY12 9YQ,69.23529411764706
KY13 0AD,98.0
KY13 0LA,59.25
KY13 0LB,65.8
KY13 0LD,86.0
KY13 0LE,59.72727272727273
KY13 0LF,69.38888888888889
KY13 0LG,57.214285714285715
KY13 0LH,69.4
KY13 0LJ,54.0
KY13 0LL,48.0
KY13 0LN,66.16666666666667
KY13 0LP,51.833333333333336
KY13 0LQ,54.125
KY13 0LR,41.0
KY13 0LS,60.19230769230769
KY13 0LT,70.5
KY13 0LW,66.33333333333333
KY13 0NA,82.5
KY13 0NE,58.0
KY13 0NF,51.0
KY13 0NH,69.44444444444444
KY13 0NJ,53.1
KY13 0NL,63.0
KY13 0NN,82.5
KY13 0NQ,55.5
KY13 0NR,67.0909090909091
KY13 0NS,39.0
KY13 0NT,52.5
KY13 0NU,71.0
KY13 0NW,44.0
KY13 0NX,55.8125
KY13 0PA,58.0
KY13 0PB,45.75
KY13 0PD,34.5
KY13 0PE,58.0
KY13 0PG,63.7
KY13 0PH,59.10526315789474
KY13 0PJ,58.0
KY13 0PL,67.0
KY13 0PN,78.0
KY13 0PP,44.4
KY13 0PQ,62.7
KY13 0PR,53.625
KY13 0PS,43.4
KY13 0PT,50.61538461538461
KY13 0PU,67.2
KY13 0PW,50.0
KY13 0PX,58.2
KY13 0PY,61.0
KY13 0QA,68.7
KY13 0QB,63.75
KY13 0QD,65.5
KY13 0QE,47.2
KY13 0QF,66.33333333333333
KY13 0QG,66.0
KY13 0QH,32.333333333333336
KY13 0QJ,58.75
KY13 0QL,47.0
KY13 0QN,46.25
KY13 0QP,41.333333333333336
KY13 0QQ,51.90909090909091
KY13 0QR,69.5
KY13 0QS,68.5
KY13 0QT,76.16666666666667
KY13 0QW,61.27272727272727
KY13 0RA,72.18181818181819
KY13 0RD,65.33333333333333
KY13 0RE,1.0
KY13 0RG,48.84615384615385
KY13 0RL,80.16666666666667
KY13 0RN,36.5
KY13 0RP,57.125
KY13 0RR,61.6
KY13 0RS,68.33333333333333
KY13 0RT,61.333333333333336
KY13 0RW,53.0
KY13 0RX,71.16666666666667
KY13 0SA,55.8
KY13 0SB,71.88888888888889
KY13 0SD,60.333333333333336
KY13 0SE,48.75
KY13 0SF,35.333333333333336
KY13 0SH,91.6923076923077
KY13 0UG,71.8
KY13 0UH,51.666666666666664
KY13 0UJ,50.76923076923077
KY13 0UL,64.79310344827586
KY13 0UN,65.0
KY13 0UP,73.2
KY13 0UQ,61.357142857142854
KY13 0UR,40.46666666666667
KY13 0UT,54.0
KY13 0UU,49.666666666666664
KY13 0UW,43.0
KY13 0UX,47.714285714285715
KY13 0UY,45.0
KY13 0UZ,16.0
KY13 0XH,59.0
KY13 8AA,57.666666666666664
KY13 8AB,64.6
KY13 8AD,70.75
KY13 8AE,71.0
KY13 8AF,69.0
KY13 8AG,54.0
KY13 8AH,61.0
KY13 8AJ,59.833333333333336
KY13 8AL,53.75
KY13 8AN,52.5
KY13 8AQ,50.2
KY13 8AS,59.81818181818182
KY13 8AT,60.714285714285715
KY13 8AU,59.5
KY13 8AW,76.78571428571429
KY13 8AX,57.5
KY13 8AY,57.6
KY13 8AZ,70.75
KY13 8BA,69.66666666666667
KY13 8BB,64.75
KY13 8BD,67.22222222222223
KY13 8BE,65.42857142857143
KY13 8BF,64.5
KY13 8BG,66.5
KY13 8BH,66.33333333333333
KY13 8BJ,63.45454545454545
KY13 8BL,65.23809523809524
KY13 8BN,67.0
KY13 8BP,66.16666666666667
KY13 8BQ,59.25
KY13 8BS,65.0
KY13 8BT,68.45454545454545
KY13 8BU,67.2
KY13 8BW,69.6470588235294
KY13 8BX,57.81818181818182
KY13 8BY,67.55555555555556
KY13 8BZ,66.07692307692308
KY13 8DA,73.4375
KY13 8DB,63.0
KY13 8DD,63.5
KY13 8DE,60.69230769230769
KY13 8DF,65.22222222222223
KY13 8DG,63.666666666666664
KY13 8DL,62.75
KY13 8DN,72.34782608695652
KY13 8DP,68.33333333333333
KY13 8DQ,63.0
KY13 8DR,62.111111111111114
KY13 8DS,66.0
KY13 8DT,53.0
KY13 8DU,55.8
KY13 8DW,59.0
